联网设备名称,SN,变量名称,从机序号,从机名称,time,value
设备5_new,6.1694E+16,温度,2,土壤,36:58.1,14
设备5_new,6.1694E+16,温度,2,土壤,42:03.4,14
设备5_new,6.1694E+16,温度,2,土壤,46:54.5,14
设备5_new,6.1694E+16,温度,2,土壤,51:53.9,14
设备5_new,6.1694E+16,温度,2,土壤,56:57.8,14
设备5_new,6.1694E+16,温度,2,土壤,01:56.6,14
设备5_new,6.1694E+16,温度,2,土壤,07:13.7,14
设备5_new,6.1694E+16,温度,2,土壤,12:02.1,14
设备5_new,6.1694E+16,温度,2,土壤,16:54.0,14
设备5_new,6.1694E+16,温度,2,土壤,21:56.5,14
设备5_new,6.1694E+16,温度,2,土壤,27:02.0,14
设备5_new,6.1694E+16,温度,2,土壤,31:55.9,13
设备5_new,6.1694E+16,温度,2,土壤,36:58.9,13
设备5_new,6.1694E+16,温度,2,土壤,41:57.5,13
设备5_new,6.1694E+16,温度,2,土壤,46:54.1,13
设备5_new,6.1694E+16,温度,2,土壤,51:55.4,13
设备5_new,6.1694E+16,温度,2,土壤,57:00.7,13
设备5_new,6.1694E+16,温度,2,土壤,01:51.8,13
设备5_new,6.1694E+16,温度,2,土壤,07:12.7,13
设备5_new,6.1694E+16,温度,2,土壤,12:01.8,13
设备5_new,6.1694E+16,温度,2,土壤,16:56.1,13
设备5_new,6.1694E+16,温度,2,土壤,22:01.1,13
设备5_new,6.1694E+16,温度,2,土壤,27:00.2,13
设备5_new,6.1694E+16,温度,2,土壤,31:56.6,13
设备5_new,6.1694E+16,温度,2,土壤,37:08.2,13
设备5_new,6.1694E+16,温度,2,土壤,41:58.9,13
设备5_new,6.1694E+16,温度,2,土壤,46:53.8,13
设备5_new,6.1694E+16,温度,2,土壤,51:56.8,13
设备5_new,6.1694E+16,温度,2,土壤,57:01.2,13
设备5_new,6.1694E+16,温度,2,土壤,01:54.4,13
设备5_new,6.1694E+16,温度,2,土壤,07:10.1,13
设备5_new,6.1694E+16,温度,2,土壤,11:59.6,13
设备5_new,6.1694E+16,温度,2,土壤,16:55.5,13
设备5_new,6.1694E+16,温度,2,土壤,21:57.6,13
设备5_new,6.1694E+16,温度,2,土壤,27:00.5,13
设备5_new,6.1694E+16,温度,2,土壤,31:54.7,13
设备5_new,6.1694E+16,温度,2,土壤,36:59.8,13
设备5_new,6.1694E+16,温度,2,土壤,41:59.0,13
设备5_new,6.1694E+16,温度,2,土壤,46:55.1,13
设备5_new,6.1694E+16,温度,2,土壤,52:00.1,13
设备5_new,6.1694E+16,温度,2,土壤,57:00.1,13
设备5_new,6.1694E+16,温度,2,土壤,01:55.4,12
设备5_new,6.1694E+16,温度,2,土壤,07:04.3,12
设备5_new,6.1694E+16,温度,2,土壤,11:58.5,12
设备5_new,6.1694E+16,温度,2,土壤,16:56.6,12
设备5_new,6.1694E+16,温度,2,土壤,21:57.4,12
设备5_new,6.1694E+16,温度,2,土壤,27:03.3,12
设备5_new,6.1694E+16,温度,2,土壤,31:55.7,12
设备5_new,6.1694E+16,温度,2,土壤,36:59.9,12
设备5_new,6.1694E+16,温度,2,土壤,42:03.7,12
设备5_new,6.1694E+16,温度,2,土壤,46:56.0,12
设备5_new,6.1694E+16,温度,2,土壤,51:58.6,12
设备5_new,6.1694E+16,温度,2,土壤,57:01.8,12
设备5_new,6.1694E+16,温度,2,土壤,01:54.4,12
设备5_new,6.1694E+16,温度,2,土壤,07:10.8,12
设备5_new,6.1694E+16,温度,2,土壤,12:00.9,12
设备5_new,6.1694E+16,温度,2,土壤,16:55.2,12
设备5_new,6.1694E+16,温度,2,土壤,21:57.6,12
设备5_new,6.1694E+16,温度,2,土壤,27:02.0,12
设备5_new,6.1694E+16,温度,2,土壤,31:55.6,12
设备5_new,6.1694E+16,温度,2,土壤,37:01.1,12
设备5_new,6.1694E+16,温度,2,土壤,41:57.1,12
设备5_new,6.1694E+16,温度,2,土壤,46:54.9,12
设备5_new,6.1694E+16,温度,2,土壤,51:54.3,12
设备5_new,6.1694E+16,温度,2,土壤,57:00.3,12
设备5_new,6.1694E+16,温度,2,土壤,01:54.7,12
设备5_new,6.1694E+16,温度,2,土壤,07:04.8,12
设备5_new,6.1694E+16,温度,2,土壤,11:58.0,12
设备5_new,6.1694E+16,温度,2,土壤,16:55.2,12
设备5_new,6.1694E+16,温度,2,土壤,21:58.5,12
设备5_new,6.1694E+16,温度,2,土壤,26:58.3,12
设备5_new,6.1694E+16,温度,2,土壤,31:59.1,12
设备5_new,6.1694E+16,温度,2,土壤,36:58.0,12
设备5_new,6.1694E+16,温度,2,土壤,42:06.3,12
设备5_new,6.1694E+16,温度,2,土壤,46:56.1,12
设备5_new,6.1694E+16,温度,2,土壤,52:04.4,12
设备5_new,6.1694E+16,温度,2,土壤,56:58.8,12
设备5_new,6.1694E+16,温度,2,土壤,01:57.6,12
设备5_new,6.1694E+16,温度,2,土壤,07:07.0,12
设备5_new,6.1694E+16,温度,2,土壤,11:57.5,12
设备5_new,6.1694E+16,温度,2,土壤,16:55.0,12
设备5_new,6.1694E+16,温度,2,土壤,22:02.7,12
设备5_new,6.1694E+16,温度,2,土壤,26:58.4,12
设备5_new,6.1694E+16,温度,2,土壤,31:56.0,12
设备5_new,6.1694E+16,温度,2,土壤,36:59.2,12
设备5_new,6.1694E+16,温度,2,土壤,42:02.3,12
设备5_new,6.1694E+16,温度,2,土壤,46:56.6,12
设备5_new,6.1694E+16,温度,2,土壤,51:55.9,12
设备5_new,6.1694E+16,温度,2,土壤,56:59.1,12
设备5_new,6.1694E+16,温度,2,土壤,01:56.2,11
设备5_new,6.1694E+16,温度,2,土壤,07:05.4,11
设备5_new,6.1694E+16,温度,2,土壤,11:59.0,11
设备5_new,6.1694E+16,温度,2,土壤,16:54.5,11
设备5_new,6.1694E+16,温度,2,土壤,21:57.4,11
设备5_new,6.1694E+16,温度,2,土壤,27:01.1,11
设备5_new,6.1694E+16,温度,2,土壤,31:54.6,11
设备5_new,6.1694E+16,温度,2,土壤,37:01.2,11
设备5_new,6.1694E+16,温度,2,土壤,41:58.5,11
设备5_new,6.1694E+16,温度,2,土壤,46:54.6,11
设备5_new,6.1694E+16,温度,2,土壤,51:57.5,11
设备5_new,6.1694E+16,温度,2,土壤,57:05.8,11
设备5_new,6.1694E+16,温度,2,土壤,01:53.8,11
设备5_new,6.1694E+16,温度,2,土壤,07:07.4,11
设备5_new,6.1694E+16,温度,2,土壤,11:57.6,11
设备5_new,6.1694E+16,温度,2,土壤,16:55.3,11
设备5_new,6.1694E+16,温度,2,土壤,21:57.6,11
设备5_new,6.1694E+16,温度,2,土壤,27:00.9,11
设备5_new,6.1694E+16,温度,2,土壤,31:54.3,11
设备5_new,6.1694E+16,温度,2,土壤,36:59.9,11
设备5_new,6.1694E+16,温度,2,土壤,41:58.0,11
设备5_new,6.1694E+16,温度,2,土壤,46:54.4,11
设备5_new,6.1694E+16,温度,2,土壤,51:58.0,11
设备5_new,6.1694E+16,温度,2,土壤,57:01.6,11
设备5_new,6.1694E+16,温度,2,土壤,01:53.8,11
设备5_new,6.1694E+16,温度,2,土壤,07:12.3,11
设备5_new,6.1694E+16,温度,2,土壤,11:55.2,11
设备5_new,6.1694E+16,温度,2,土壤,16:54.5,11
设备5_new,6.1694E+16,温度,2,土壤,21:53.9,11
设备5_new,6.1694E+16,温度,2,土壤,27:02.0,11
设备5_new,6.1694E+16,温度,2,土壤,31:55.7,11
设备5_new,6.1694E+16,温度,2,土壤,37:02.9,11
设备5_new,6.1694E+16,温度,2,土壤,41:59.3,11
设备5_new,6.1694E+16,温度,2,土壤,46:57.1,11
设备5_new,6.1694E+16,温度,2,土壤,52:01.2,11
设备5_new,6.1694E+16,温度,2,土壤,56:59.3,11
设备5_new,6.1694E+16,温度,2,土壤,01:58.6,11
设备5_new,6.1694E+16,温度,2,土壤,07:18.7,11
设备5_new,6.1694E+16,温度,2,土壤,11:57.1,11
设备5_new,6.1694E+16,温度,2,土壤,16:57.2,11
设备5_new,6.1694E+16,温度,2,土壤,22:00.3,11
设备5_new,6.1694E+16,温度,2,土壤,27:02.2,11
设备5_new,6.1694E+16,温度,2,土壤,31:58.2,12
设备5_new,6.1694E+16,温度,2,土壤,36:57.0,12
设备5_new,6.1694E+16,温度,2,土壤,42:04.4,12
设备5_new,6.1694E+16,温度,2,土壤,46:57.1,13
设备5_new,6.1694E+16,温度,2,土壤,52:01.8,13
设备5_new,6.1694E+16,温度,2,土壤,57:05.1,14
设备5_new,6.1694E+16,温度,2,土壤,02:03.6,14
设备5_new,6.1694E+16,温度,2,土壤,07:12.6,15
设备5_new,6.1694E+16,温度,2,土壤,12:01.7,16
设备5_new,6.1694E+16,温度,2,土壤,16:58.3,16
设备5_new,6.1694E+16,温度,2,土壤,22:01.0,17
设备5_new,6.1694E+16,温度,2,土壤,27:00.8,18
设备5_new,6.1694E+16,温度,2,土壤,31:58.6,19
设备5_new,6.1694E+16,温度,2,土壤,37:03.3,19
设备5_new,6.1694E+16,温度,2,土壤,42:02.1,20
设备5_new,6.1694E+16,温度,2,土壤,47:00.0,21
设备5_new,6.1694E+16,温度,2,土壤,51:59.0,21
设备5_new,6.1694E+16,温度,2,土壤,57:05.9,21
设备5_new,6.1694E+16,温度,2,土壤,01:57.9,21
设备5_new,6.1694E+16,温度,2,土壤,07:21.0,21
设备5_new,6.1694E+16,温度,2,土壤,12:07.7,21
设备5_new,6.1694E+16,温度,2,土壤,17:05.8,21
设备5_new,6.1694E+16,温度,2,土壤,22:00.2,21
设备5_new,6.1694E+16,温度,2,土壤,27:03.2,21
设备5_new,6.1694E+16,温度,2,土壤,32:00.5,21
设备5_new,6.1694E+16,温度,2,土壤,37:05.3,20
设备5_new,6.1694E+16,温度,2,土壤,42:04.2,20
设备5_new,6.1694E+16,温度,2,土壤,46:58.5,20
设备5_new,6.1694E+16,温度,2,土壤,52:01.3,20
设备5_new,6.1694E+16,温度,2,土壤,57:05.0,20
设备5_new,6.1694E+16,温度,2,土壤,02:01.9,20
设备5_new,6.1694E+16,温度,2,土壤,07:12.3,20
设备5_new,6.1694E+16,温度,2,土壤,12:05.9,20
设备5_new,6.1694E+16,温度,2,土壤,16:59.3,20
设备5_new,6.1694E+16,温度,2,土壤,22:04.2,20
设备5_new,6.1694E+16,温度,2,土壤,27:03.3,21
设备5_new,6.1694E+16,温度,2,土壤,32:01.5,21
设备5_new,6.1694E+16,温度,2,土壤,37:04.0,20
设备5_new,6.1694E+16,温度,2,土壤,42:02.3,20
设备5_new,6.1694E+16,温度,2,土壤,46:59.5,21
设备5_new,6.1694E+16,温度,2,土壤,52:03.7,21
设备5_new,6.1694E+16,温度,2,土壤,57:02.9,22
设备5_new,6.1694E+16,温度,2,土壤,02:01.2,22
设备5_new,6.1694E+16,温度,2,土壤,07:13.0,22
设备5_new,6.1694E+16,温度,2,土壤,12:01.4,22
设备5_new,6.1694E+16,温度,2,土壤,16:58.4,22
设备5_new,6.1694E+16,温度,2,土壤,22:09.1,22
设备5_new,6.1694E+16,温度,2,土壤,27:03.5,23
设备5_new,6.1694E+16,温度,2,土壤,31:57.8,23
设备5_new,6.1694E+16,温度,2,土壤,37:05.6,22
设备5_new,6.1694E+16,温度,2,土壤,42:01.4,21
设备5_new,6.1694E+16,温度,2,土壤,46:58.8,19
设备5_new,6.1694E+16,温度,2,土壤,52:00.9,18
设备5_new,6.1694E+16,温度,2,土壤,57:02.3,19
设备5_new,6.1694E+16,温度,2,土壤,02:00.0,19
设备5_new,6.1694E+16,温度,2,土壤,07:12.1,21
设备5_new,6.1694E+16,温度,2,土壤,12:03.5,22
设备5_new,6.1694E+16,温度,2,土壤,16:59.6,22
设备5_new,6.1694E+16,温度,2,土壤,22:02.4,22
设备5_new,6.1694E+16,温度,2,土壤,27:02.7,22
设备5_new,6.1694E+16,温度,2,土壤,31:58.6,22
设备5_new,6.1694E+16,温度,2,土壤,37:04.7,21
设备5_new,6.1694E+16,温度,2,土壤,42:03.0,22
设备5_new,6.1694E+16,温度,2,土壤,46:53.8,22
设备5_new,6.1694E+16,温度,2,土壤,52:00.5,22
设备5_new,6.1694E+16,温度,2,土壤,57:04.8,23
设备5_new,6.1694E+16,温度,2,土壤,02:00.0,23
设备5_new,6.1694E+16,温度,2,土壤,07:16.5,23
设备5_new,6.1694E+16,温度,2,土壤,12:01.8,22
设备5_new,6.1694E+16,温度,2,土壤,16:59.5,22
设备5_new,6.1694E+16,温度,2,土壤,22:03.5,22
设备5_new,6.1694E+16,温度,2,土壤,27:05.6,22
设备5_new,6.1694E+16,温度,2,土壤,32:07.7,22
设备5_new,6.1694E+16,温度,2,土壤,37:05.1,22
设备5_new,6.1694E+16,温度,2,土壤,42:01.4,22
设备5_new,6.1694E+16,温度,2,土壤,47:00.6,22
设备5_new,6.1694E+16,温度,2,土壤,52:01.1,22
设备5_new,6.1694E+16,温度,2,土壤,57:02.7,21
设备5_new,6.1694E+16,温度,2,土壤,02:10.2,21
设备5_new,6.1694E+16,温度,2,土壤,04:58.3,21
设备5_new,6.1694E+16,温度,2,土壤,07:30.0,21
设备5_new,6.1694E+16,温度,2,土壤,12:02.0,20
设备5_new,6.1694E+16,温度,2,土壤,17:02.7,20
设备5_new,6.1694E+16,温度,2,土壤,22:16.3,20
设备5_new,6.1694E+16,温度,2,土壤,24:40.0,20
设备5_new,6.1694E+16,温度,2,土壤,27:01.7,20
设备5_new,6.1694E+16,温度,2,土壤,31:59.6,20
设备5_new,6.1694E+16,温度,2,土壤,37:04.3,20
设备5_new,6.1694E+16,温度,2,土壤,42:08.6,19
设备5_new,6.1694E+16,温度,2,土壤,46:59.4,19
设备5_new,6.1694E+16,温度,2,土壤,52:05.3,19
设备5_new,6.1694E+16,温度,2,土壤,52:57.7,18
设备5_new,6.1694E+16,温度,2,土壤,57:02.1,18
设备5_new,6.1694E+16,温度,2,土壤,02:00.6,18
设备5_new,6.1694E+16,温度,2,土壤,07:16.1,17
设备5_new,6.1694E+16,温度,2,土壤,12:03.6,17
设备5_new,6.1694E+16,温度,2,土壤,17:00.5,17
设备5_new,6.1694E+16,温度,2,土壤,21:43.0,17
设备5_new,6.1694E+16,温度,2,土壤,26:43.6,17
设备5_new,6.1694E+16,温度,2,土壤,31:39.5,17
设备5_new,6.1694E+16,温度,2,土壤,36:50.1,17
设备5_new,6.1694E+16,温度,2,土壤,41:47.7,17
设备5_new,6.1694E+16,温度,2,土壤,46:40.3,17
设备5_new,6.1694E+16,温度,2,土壤,51:43.8,17
设备5_new,6.1694E+16,温度,2,土壤,56:43.8,17
设备5_new,6.1694E+16,温度,2,土壤,01:38.3,16
设备5_new,6.1694E+16,温度,2,土壤,06:50.1,16
设备5_new,6.1694E+16,温度,2,土壤,11:41.2,16
设备5_new,6.1694E+16,温度,2,土壤,16:37.9,16
设备5_new,6.1694E+16,温度,2,土壤,21:41.0,16
设备5_new,6.1694E+16,温度,2,土壤,26:40.8,16
设备5_new,6.1694E+16,温度,2,土壤,31:39.7,16
设备5_new,6.1694E+16,温度,2,土壤,36:45.0,16
设备5_new,6.1694E+16,温度,2,土壤,41:42.7,16
设备5_new,6.1694E+16,温度,2,土壤,46:41.2,16
设备5_new,6.1694E+16,温度,2,土壤,51:41.0,16
设备5_new,6.1694E+16,温度,2,土壤,56:44.2,16
设备5_new,6.1694E+16,温度,2,土壤,01:39.8,16
设备5_new,6.1694E+16,温度,2,土壤,06:52.5,16
设备5_new,6.1694E+16,温度,2,土壤,11:42.0,16
设备5_new,6.1694E+16,温度,2,土壤,16:39.1,16
设备5_new,6.1694E+16,温度,2,土壤,21:44.0,15
设备5_new,6.1694E+16,温度,2,土壤,26:40.9,15
设备5_new,6.1694E+16,温度,2,土壤,31:38.6,15
设备5_new,6.1694E+16,温度,2,土壤,36:43.9,15
设备5_new,6.1694E+16,温度,2,土壤,41:42.0,15
设备5_new,6.1694E+16,温度,2,土壤,46:43.0,15
设备5_new,6.1694E+16,温度,2,土壤,51:45.7,15
设备5_new,6.1694E+16,温度,2,土壤,56:41.6,15
设备5_new,6.1694E+16,温度,2,土壤,01:43.4,15
设备5_new,6.1694E+16,温度,2,土壤,06:49.1,15
设备5_new,6.1694E+16,温度,2,土壤,11:43.5,15
设备5_new,6.1694E+16,温度,2,土壤,16:38.3,15
设备5_new,6.1694E+16,温度,2,土壤,21:41.0,15
设备5_new,6.1694E+16,温度,2,土壤,26:41.9,15
设备5_new,6.1694E+16,温度,2,土壤,31:37.3,15
设备5_new,6.1694E+16,温度,2,土壤,36:42.5,15
设备5_new,6.1694E+16,温度,2,土壤,41:42.5,15
设备5_new,6.1694E+16,温度,2,土壤,46:37.0,15
设备5_new,6.1694E+16,温度,2,土壤,51:41.9,15
设备5_new,6.1694E+16,温度,2,土壤,56:38.8,15
设备5_new,6.1694E+16,温度,2,土壤,01:39.1,15
设备5_new,6.1694E+16,温度,2,土壤,06:48.0,15
设备5_new,6.1694E+16,温度,2,土壤,11:43.3,15
设备5_new,6.1694E+16,温度,2,土壤,16:39.4,14
设备5_new,6.1694E+16,温度,2,土壤,21:37.4,14
设备5_new,6.1694E+16,温度,2,土壤,26:42.9,14
设备5_new,6.1694E+16,温度,2,土壤,31:39.4,14
设备5_new,6.1694E+16,温度,2,土壤,37:04.6,14
设备5_new,6.1694E+16,温度,2,土壤,42:03.8,14
设备5_new,6.1694E+16,温度,2,土壤,46:59.0,14
设备5_new,6.1694E+16,温度,2,土壤,51:56.4,14
设备5_new,6.1694E+16,温度,2,土壤,57:12.2,14
设备5_new,6.1694E+16,温度,2,土壤,01:59.0,14
设备5_new,6.1694E+16,温度,2,土壤,07:11.7,14
设备5_new,6.1694E+16,温度,2,土壤,12:02.7,14
设备5_new,6.1694E+16,温度,2,土壤,16:56.7,14
设备5_new,6.1694E+16,温度,2,土壤,22:03.5,14
设备5_new,6.1694E+16,温度,2,土壤,27:01.9,14
设备5_new,6.1694E+16,温度,2,土壤,31:57.5,14
设备5_new,6.1694E+16,温度,2,土壤,37:02.5,14
设备5_new,6.1694E+16,温度,2,土壤,41:59.7,14
设备5_new,6.1694E+16,温度,2,土壤,46:57.3,14
设备5_new,6.1694E+16,温度,2,土壤,51:59.9,14
设备5_new,6.1694E+16,温度,2,土壤,57:03.0,14
设备5_new,6.1694E+16,温度,2,土壤,01:55.7,14
设备5_new,6.1694E+16,温度,2,土壤,07:10.0,14
设备5_new,6.1694E+16,温度,2,土壤,12:01.3,14
设备5_new,6.1694E+16,温度,2,土壤,16:56.4,14
设备5_new,6.1694E+16,温度,2,土壤,21:59.0,14
设备5_new,6.1694E+16,温度,2,土壤,27:01.9,14
设备5_new,6.1694E+16,温度,2,土壤,31:56.7,13
设备5_new,6.1694E+16,温度,2,土壤,37:00.8,13
设备5_new,6.1694E+16,温度,2,土壤,41:57.5,13
设备5_new,6.1694E+16,温度,2,土壤,46:58.3,13
设备5_new,6.1694E+16,温度,2,土壤,51:57.8,13
设备5_new,6.1694E+16,温度,2,土壤,57:01.7,13
设备5_new,6.1694E+16,温度,2,土壤,02:06.0,13
设备5_new,6.1694E+16,温度,2,土壤,07:19.6,13
设备5_new,6.1694E+16,温度,2,土壤,11:55.9,13
设备5_new,6.1694E+16,温度,2,土壤,16:54.8,13
设备5_new,6.1694E+16,温度,2,土壤,21:57.6,13
设备5_new,6.1694E+16,温度,2,土壤,27:02.3,13
设备5_new,6.1694E+16,温度,2,土壤,32:00.3,13
设备5_new,6.1694E+16,温度,2,土壤,36:59.4,13
设备5_new,6.1694E+16,温度,2,土壤,42:02.5,13
设备5_new,6.1694E+16,温度,2,土壤,46:59.8,13
设备5_new,6.1694E+16,温度,2,土壤,51:55.6,13
设备5_new,6.1694E+16,温度,2,土壤,57:01.9,13
设备5_new,6.1694E+16,温度,2,土壤,01:57.8,13
设备5_new,6.1694E+16,温度,2,土壤,07:10.6,13
设备5_new,6.1694E+16,温度,2,土壤,12:01.1,13
设备5_new,6.1694E+16,温度,2,土壤,16:55.4,13
设备5_new,6.1694E+16,温度,2,土壤,21:59.6,13
设备5_new,6.1694E+16,温度,2,土壤,26:57.4,13
设备5_new,6.1694E+16,温度,2,土壤,31:55.8,13
设备5_new,6.1694E+16,温度,2,土壤,37:01.8,13
设备5_new,6.1694E+16,温度,2,土壤,41:59.9,13
设备5_new,6.1694E+16,温度,2,土壤,46:56.0,13
设备5_new,6.1694E+16,温度,2,土壤,51:59.8,13
设备5_new,6.1694E+16,温度,2,土壤,56:57.3,13
设备5_new,6.1694E+16,温度,2,土壤,01:54.3,13
设备5_new,6.1694E+16,温度,2,土壤,07:10.0,13
设备5_new,6.1694E+16,温度,2,土壤,12:04.7,13
设备5_new,6.1694E+16,温度,2,土壤,16:56.4,13
设备5_new,6.1694E+16,温度,2,土壤,21:59.0,13
设备5_new,6.1694E+16,温度,2,土壤,26:59.2,13
设备5_new,6.1694E+16,温度,2,土壤,31:56.8,13
设备5_new,6.1694E+16,温度,2,土壤,37:01.9,13
设备5_new,6.1694E+16,温度,2,土壤,41:58.1,13
设备5_new,6.1694E+16,温度,2,土壤,46:56.2,13
设备5_new,6.1694E+16,温度,2,土壤,51:59.8,13
设备5_new,6.1694E+16,温度,2,土壤,56:59.7,13
设备5_new,6.1694E+16,温度,2,土壤,01:56.8,13
设备5_new,6.1694E+16,温度,2,土壤,07:10.1,12
设备5_new,6.1694E+16,温度,2,土壤,11:59.0,12
设备5_new,6.1694E+16,温度,2,土壤,16:55.1,12
设备5_new,6.1694E+16,温度,2,土壤,21:55.6,12
设备5_new,6.1694E+16,温度,2,土壤,26:59.8,12
设备5_new,6.1694E+16,温度,2,土壤,32:01.8,12
设备5_new,6.1694E+16,温度,2,土壤,36:56.5,12
设备5_new,6.1694E+16,温度,2,土壤,42:01.3,12
设备5_new,6.1694E+16,温度,2,土壤,46:56.8,12
设备5_new,6.1694E+16,温度,2,土壤,51:55.5,12
设备5_new,6.1694E+16,温度,2,土壤,57:01.0,12
设备5_new,6.1694E+16,温度,2,土壤,01:57.5,12
设备5_new,6.1694E+16,温度,2,土壤,07:06.8,12
设备5_new,6.1694E+16,温度,2,土壤,11:58.8,12
设备5_new,6.1694E+16,温度,2,土壤,16:56.9,12
设备5_new,6.1694E+16,温度,2,土壤,22:03.8,12
设备5_new,6.1694E+16,温度,2,土壤,26:59.5,12
设备5_new,6.1694E+16,温度,2,土壤,31:55.3,12
设备5_new,6.1694E+16,温度,2,土壤,36:59.0,12
设备5_new,6.1694E+16,温度,2,土壤,41:55.4,12
设备5_new,6.1694E+16,温度,2,土壤,46:54.7,12
设备5_new,6.1694E+16,温度,2,土壤,51:56.7,12
设备5_new,6.1694E+16,温度,2,土壤,57:00.8,12
设备5_new,6.1694E+16,温度,2,土壤,01:57.9,12
设备5_new,6.1694E+16,温度,2,土壤,07:06.4,12
设备5_new,6.1694E+16,温度,2,土壤,11:56.6,12
设备5_new,6.1694E+16,温度,2,土壤,16:55.5,12
设备5_new,6.1694E+16,温度,2,土壤,21:57.9,12
设备5_new,6.1694E+16,温度,2,土壤,27:00.6,12
设备5_new,6.1694E+16,温度,2,土壤,31:55.6,12
设备5_new,6.1694E+16,温度,2,土壤,37:00.6,12
设备5_new,6.1694E+16,温度,2,土壤,41:59.7,12
设备5_new,6.1694E+16,温度,2,土壤,46:56.2,12
设备5_new,6.1694E+16,温度,2,土壤,51:59.2,12
设备5_new,6.1694E+16,温度,2,土壤,56:57.2,12
设备5_new,6.1694E+16,温度,2,土壤,01:56.0,12
设备5_new,6.1694E+16,温度,2,土壤,07:05.2,12
设备5_new,6.1694E+16,温度,2,土壤,11:59.0,12
设备5_new,6.1694E+16,温度,2,土壤,16:54.6,12
设备5_new,6.1694E+16,温度,2,土壤,21:57.4,12
设备5_new,6.1694E+16,温度,2,土壤,27:05.5,12
设备5_new,6.1694E+16,温度,2,土壤,31:55.4,12
设备5_new,6.1694E+16,温度,2,土壤,36:58.8,12
设备5_new,6.1694E+16,温度,2,土壤,42:00.5,12
设备5_new,6.1694E+16,温度,2,土壤,46:56.4,12
设备5_new,6.1694E+16,温度,2,土壤,52:01.1,12
设备5_new,6.1694E+16,温度,2,土壤,56:59.2,11
设备5_new,6.1694E+16,温度,2,土壤,02:02.8,11
设备5_new,6.1694E+16,温度,2,土壤,07:09.4,11
设备5_new,6.1694E+16,温度,2,土壤,11:57.7,11
设备5_new,6.1694E+16,温度,2,土壤,16:57.2,11
设备5_new,6.1694E+16,温度,2,土壤,21:54.7,11
设备5_new,6.1694E+16,温度,2,土壤,27:01.5,11
设备5_new,6.1694E+16,温度,2,土壤,31:56.4,11
设备5_new,6.1694E+16,温度,2,土壤,37:01.8,11
设备5_new,6.1694E+16,温度,2,土壤,41:58.7,11
设备5_new,6.1694E+16,温度,2,土壤,46:55.5,11
设备5_new,6.1694E+16,温度,2,土壤,51:57.4,11
设备5_new,6.1694E+16,温度,2,土壤,57:00.2,11
设备5_new,6.1694E+16,温度,2,土壤,01:56.7,11
设备5_new,6.1694E+16,温度,2,土壤,07:09.1,11
设备5_new,6.1694E+16,温度,2,土壤,12:00.6,11
设备5_new,6.1694E+16,温度,2,土壤,16:56.1,11
设备5_new,6.1694E+16,温度,2,土壤,21:55.6,11
设备5_new,6.1694E+16,温度,2,土壤,27:04.7,11
设备5_new,6.1694E+16,温度,2,土壤,31:58.1,11
设备5_new,6.1694E+16,温度,2,土壤,37:09.3,11
设备5_new,6.1694E+16,温度,2,土壤,41:59.5,11
设备5_new,6.1694E+16,温度,2,土壤,46:56.3,11
设备5_new,6.1694E+16,温度,2,土壤,52:01.2,11
设备5_new,6.1694E+16,温度,2,土壤,57:05.1,11
设备5_new,6.1694E+16,温度,2,土壤,01:57.7,11
设备5_new,6.1694E+16,温度,2,土壤,07:12.1,11
设备5_new,6.1694E+16,温度,2,土壤,11:59.8,11
设备5_new,6.1694E+16,温度,2,土壤,16:57.4,11
设备5_new,6.1694E+16,温度,2,土壤,21:56.7,12
设备5_new,6.1694E+16,温度,2,土壤,27:02.5,12
设备5_new,6.1694E+16,温度,2,土壤,31:59.0,12
设备5_new,6.1694E+16,温度,2,土壤,37:02.5,13
设备5_new,6.1694E+16,温度,2,土壤,42:05.9,13
设备5_new,6.1694E+16,温度,2,土壤,46:58.0,14
设备5_new,6.1694E+16,温度,2,土壤,52:02.1,14
设备5_new,6.1694E+16,温度,2,土壤,57:00.3,15
设备5_new,6.1694E+16,温度,2,土壤,02:00.0,15
设备5_new,6.1694E+16,温度,2,土壤,07:09.9,16
设备5_new,6.1694E+16,温度,2,土壤,11:59.4,17
设备5_new,6.1694E+16,温度,2,土壤,16:58.6,17
设备5_new,6.1694E+16,温度,2,土壤,22:01.5,18
设备5_new,6.1694E+16,温度,2,土壤,27:00.8,19
设备5_new,6.1694E+16,温度,2,土壤,32:01.7,19
设备5_new,6.1694E+16,温度,2,土壤,37:06.6,20
设备5_new,6.1694E+16,温度,2,土壤,42:11.8,21
设备5_new,6.1694E+16,温度,2,土壤,47:00.6,21
设备5_new,6.1694E+16,温度,2,土壤,51:59.5,22
设备5_new,6.1694E+16,温度,2,土壤,57:03.7,22
设备5_new,6.1694E+16,温度,2,土壤,01:57.6,22
设备5_new,6.1694E+16,温度,2,土壤,07:11.5,22
设备5_new,6.1694E+16,温度,2,土壤,12:01.7,22
设备5_new,6.1694E+16,温度,2,土壤,16:58.5,21
设备5_new,6.1694E+16,温度,2,土壤,22:05.2,21
设备5_new,6.1694E+16,温度,2,土壤,27:00.6,21
设备5_new,6.1694E+16,温度,2,土壤,31:58.0,21
设备5_new,6.1694E+16,温度,2,土壤,37:06.1,21
设备5_new,6.1694E+16,温度,2,土壤,42:03.8,20
设备5_new,6.1694E+16,温度,2,土壤,46:58.7,20
