4,0,90,1025,431,7,,
4,0,90,1025,432,7,,
51:54.3,4,4,0,90,1025,434.0,7.0
4,160,90,1025,435,7,,
4,280,91,1025,434,7,,
16:55.1,4,5,330,92,1025,432.0,7.0
5,310,93,1025,432,7,,
5,340,94,1025,431,7,,
41:58.0,5,6,360,94,1025,431.0,7.0
7,360,94,1025,431,7,,
7,380,94,1025,427,7,,
07:04.9,6,8,380,93,1025,426.0,7.0
8,380,92,1025,427,7,,
9,390,90,1025,426,7,,
31:53.9,7,10,400,89,1025,429.0,7.0
10,330,88,1025,431,7,,
11,380,87,1025,428,7,,
56:57.8,8,11,410,85,1025,427.0,7.0
12,410,84,1024,428,7,,
12,410,84,1024,429,7,,
21:56.4,9,13,410,83,1024,428.0,7.0
13,410,82,1024,429,7,,
13,420,81,1024,427,7,,
46:55.8,9,14,410,80,1024,426.0,7.0
14,410,79,1024,426,7,,
14,400,79,1024,428,7,,
12:00.5,10,15,410,77,1024,429.0,7.0
15,410,77,1024,425,7,,
15,410,76,1023,429,7,,
36:59.4,11,16,410,76,1023,428.0,7.0
16,410,75,1023,427,7,,
16,410,74,1023,428,7,,
01:57.8,11,16,410,74,1023,427.0,7.0
16,400,73,1023,427,7,,
16,400,73,1023,428,7,,
27:01.3,12,16,390,73,1023,430.0,7.0
17,340,73,1023,427,7,,
17,380,72,1023,428,7,,
51:56.1,12,17,380,72,1023,428.0,7.0
17,380,72,1023,430,7,,
17,360,72,1023,429,7,,
16:55.8,12,17,340,72,1023,427.0,7.0
17,330,72,1023,428,7,,
17,310,72,1023,427,7,,
41:57.4,12,16,280,72,1023,426.0,7.0
16,270,72,1023,428,7,,
16,240,72,1023,427,7,,
07:08.0,12,16,0,72,1023,428.0,7.0
16,0,72,1023,428,7,,
15,0,72,1023,439,7,,
31:57.9,12,15,0,73,1023,435.0,7.0
15,0,74,1023,438,7,,
14,0,75,1023,438,7,,
57:01.3,11,13,0,76,1024,437.0,7.0
13,0,76,1024,439,7,,
12,0,77,1024,438,7,,
21:55.7,11,12,0,78,1024,439.0,7.0
12,0,79,1024,438,7,,
11,0,79,1024,435,7,,
46:55.7,10,11,0,80,1024,439.0,7.0
11,0,80,1024,435,7,,
10,0,81,1024,432,7,,
11:59.0,9,10,0,82,1024,438.0,7.0
10,0,82,1024,437,7,,
10,0,82,1024,440,7,,
37:07.7,9,9,0,83,1024,440.0,7.0
9,0,83,1024,440,7,,
9,0,84,1025,437,7,,
01:56.5,9,9,0,84,1024,438.0,7.0
9,0,84,1025,439,7,,
8,0,85,1025,439,7,,
27:07.2,8,8,0,85,1025,438.0,7.0
8,0,85,1025,440,7,,
8,0,85,1025,441,7,,
51:57.9,8,8,0,86,1025,442.0,7.0
8,0,86,1025,439,7,,
8,0,86,1025,441,7,,
16:56.1,8,8,0,87,1025,442.0,7.0
8,0,87,1025,442,7,,
7,0,87,1025,443,7,,
41:58.1,8,7,0,87,1025,444.0,7.0
7,0,87,1025,444,7,,
7,0,87,1025,444,7,,
07:01.3,7,7,0,87,1025,445.0,7.0
7,0,88,1025,444,7,,
7,0,88,1025,446,7,,
32:03.7,7,7,0,88,1025,443.0,7.0
7,0,88,1025,449,7,,
7,0,88,1025,448,7,,
56:59.8,7,7,0,88,1025,444.0,7.0
7,0,88,1025,453,7,,
7,0,88,1025,448,7,,
22:01.9,7,7,0,88,1025,448.0,7.0
7,0,88,1025,446,7,,
7,0,88,1025,447,7,,
46:54.4,7,7,0,88,1025,450.0,7.0
7,0,88,1025,450,7,,
7,0,89,1025,450,7,,
11:56.8,7,7,0,89,1025,447.0,7.0
7,0,89,1025,450,7,,
6,0,89,1025,452,7,,
36:58.9,7,6,0,89,1025,450.0,7.0
6,0,89,1025,451,7,,
6,0,89,1026,450,7,,
01:56.3,7,6,0,89,1026,453.0,7.0
6,0,89,1025,450,7,,
6,0,89,1026,451,7,,
26:56.8,7,6,0,89,1026,453.0,7.0
6,0,89,1025,451,7,,
6,0,89,1025,454,7,,
51:53.8,7,6,0,89,1025,453.0,7.0
6,0,89,1025,454,7,,
6,0,89,1025,454,7,,
16:54.7,7,6,0,89,1025,452.0,7.0
6,0,89,1025,453,7,,
6,0,89,1025,454,7,,
41:57.2,6,6,0,89,1026,456.0,7.0
6,0,89,1026,454,7,,
6,0,89,1026,454,7,,
07:08.1,6,6,0,89,1026,455.0,7.0
6,0,89,1026,455,7,,
6,0,89,1026,455,7,,
31:54.8,6,6,0,89,1026,455.0,7.0
6,0,89,1026,457,7,,
6,0,89,1026,457,7,,
56:58.3,6,6,0,89,1026,457.0,7.0
6,0,89,1026,457,7,,
6,0,89,1026,458,7,,
21:56.2,6,6,0,89,1026,458.0,7.0
6,0,89,1026,458,7,,
6,0,89,1026,457,7,,
46:54.2,6,6,0,89,1026,454.0,7.0
6,0,89,1026,458,7,,
6,0,89,1026,460,7,,
11:57.9,6,6,0,89,1026,458.0,7.0
6,0,89,1026,457,7,,
6,0,89,1027,459,7,,
37:00.7,6,6,0,89,1027,460.0,7.0
5,0,89,1027,457,7,,
5,0,89,1027,460,7,,
01:52.1,6,5,0,89,1026,457.0,7.0
5,0,89,1027,459,7,,
5,0,89,1027,461,7,,
27:00.2,6,5,0,89,1027,460.0,7.0
5,0,89,1027,462,7,,
5,0,89,1027,459,7,,
51:57.9,5,5,0,89,1026,461.0,7.0
5,0,89,1026,460,7,,
5,0,89,1026,462,7,,
16:54.6,5,5,0,89,1026,459.0,7.0
5,0,89,1026,462,7,,
5,0,89,1026,462,7,,
41:57.8,5,5,0,89,1026,460.0,7.0
5,0,89,1026,460,7,,
5,0,89,1026,463,7,,
07:05.8,5,5,0,89,1026,463.0,7.0
5,0,89,1026,463,7,,
5,0,89,1026,465,7,,
31:54.3,5,5,0,89,1026,463.0,7.0
5,0,89,1026,461,7,,
5,0,89,1026,461,7,,
56:59.7,5,5,0,89,1026,464.0,7.0
5,0,89,1026,463,7,,
5,0,90,1026,462,7,,
21:55.2,5,5,0,89,1026,461.0,7.0
5,0,89,1026,465,7,,
5,0,89,1026,463,7,,
46:55.0,5,5,0,90,1026,465.0,7.0
5,0,90,1027,465,7,,
5,0,90,1027,470,7,,
11:57.9,5,5,50,90,1027,467.0,7.0
5,80,90,1027,467,7,,
5,190,90,1027,470,7,,
36:59.4,5,5,280,90,1027,467.0,7.0
5,320,91,1027,466,7,,
5,250,92,1028,464,7,,
01:56.6,6,6,270,92,1028,460.0,7.0
6,280,93,1028,467,7,,
6,290,93,1028,460,7,,
27:00.4,6,7,310,94,1028,461.0,7.0
7,320,94,1028,463,7,,
8,340,94,1028,461,7,,
51:54.2,7,9,340,94,1028,459.0,7.0
9,340,93,1028,460,7,,
10,360,91,1028,457,7,,
16:53.6,8,10,360,90,1028,458.0,7.0
11,370,89,1028,457,7,,
11,370,88,1028,457,7,,
41:58.1,9,12,370,87,1028,455.0,7.0
12,370,87,1028,458,7,,
13,380,86,1028,458,7,,
07:06.9,10,13,380,85,1028,455.0,7.0
13,390,84,1028,459,7,,
14,360,83,1027,458,7,,
31:55.8,10,14,360,82,1027,458.0,7.0
14,350,82,1027,460,7,,
15,350,81,1027,459,7,,
56:58.7,11,15,320,80,1027,458.0,7.0
15,340,80,1027,456,7,,
15,340,79,1027,454,7,,
21:56.9,11,16,340,79,1027,456.0,7.0
16,350,78,1026,457,7,,
16,310,78,1026,457,7,,
46:55.7,12,16,280,77,1026,457.0,7.0
16,280,76,1026,456,7,,
16,220,76,1026,454,7,,
11:58.7,12,16,200,76,1026,452.0,7.0
16,180,76,1026,451,7,,
16,180,75,1026,451,7,,
36:59.6,12,15,190,75,1026,450.0,7.0
15,190,75,1026,449,7,,
15,230,76,1026,446,7,,
01:54.4,12,14,230,76,1025,447.0,7.0
14,240,77,1026,448,7,,
14,200,77,1026,449,7,,
26:58.6,11,14,180,77,1025,449.0,7.0
14,180,77,1025,445,7,,
14,190,78,1025,443,7,,
51:54.8,11,14,100,78,1025,444.0,7.0
14,70,78,1025,443,7,,
13,120,77,1025,441,7,,
16:56.7,11,13,90,78,1025,442.0,7.0
13,70,78,1025,440,7,,
12,0,78,1025,438,7,,
42:06.1,11,12,0,79,1026,435.0,7.0
12,0,80,1026,435,7,,
11,0,81,1025,436,7,,
07:07.0,10,11,0,82,1026,436.0,7.0
11,0,82,1026,440,7,,
11,0,83,1026,435,7,,
31:56.9,10,10,0,83,1026,433.0,7.0
10,0,84,1026,434,7,,
10,0,84,1026,438,7,,
57:01.2,9,10,0,85,1026,434.0,7.0
9,0,85,1026,440,7,,
9,0,85,1026,437,7,,
21:58.9,9,9,0,86,1026,437.0,7.0
9,0,86,1026,441,7,,
9,0,86,1026,438,7,,
47:07.5,9,9,0,87,1026,439.0,7.0
9,0,87,1026,440,7,,
8,0,87,1026,442,7,,
11:59.3,9,8,0,87,1027,439.0,7.0
8,0,87,1027,442,7,,
8,0,87,1027,440,7,,
37:01.1,8,8,0,88,1027,441.0,7.0
8,0,88,1027,440,7,,
8,0,88,1027,443,7,,
01:53.5,8,8,0,88,1027,444.0,7.0
8,0,88,1027,443,7,,
8,0,88,1027,444,7,,
26:59.4,8,8,0,88,1027,444.0,7.0
8,0,88,1027,446,7,,
8,0,88,1026,446,7,,
52:01.0,8,8,0,88,1026,447.0,7.0
8,0,88,1026,446,7,,
7,0,89,1026,444,7,,
16:54.7,8,7,0,89,1026,450.0,7.0
7,0,89,1026,449,7,,
7,0,89,1026,448,7,,
41:59.3,8,7,0,89,1026,449.0,7.0
7,0,89,1026,450,7,,
7,0,89,1026,450,7,,
07:08.8,7,7,0,89,1026,450.0,7.0
7,0,89,1026,451,7,,
7,0,89,1026,451,7,,
31:55.2,7,7,0,89,1026,453.0,7.0
7,0,89,1026,450,7,,
7,0,89,1026,452,7,,
57:01.2,7,7,0,89,1026,452.0,7.0
7,0,89,1026,452,7,,
7,0,89,1026,450,7,,
21:54.5,7,7,0,89,1026,452.0,7.0
7,0,89,1026,454,7,,
7,0,89,1026,455,7,,
46:52.4,7,7,0,89,1026,453.0,7.0
7,0,89,1026,453,7,,
7,0,89,1026,455,7,,
11:58.4,7,7,0,89,1026,453.0,7.0
7,0,89,1026,455,7,,
6,0,89,1026,456,7,,
36:57.6,7,6,0,89,1026,458.0,7.0
6,0,89,1026,457,7,,
6,0,90,1027,457,7,,
01:56.1,7,6,0,90,1026,457.0,7.0
6,0,90,1026,457,7,,
6,0,89,1026,459,7,,
26:59.7,6,6,0,89,1026,460.0,7.0
6,0,89,1026,461,7,,
6,0,89,1026,458,7,,
51:57.0,6,6,0,89,1026,460.0,7.0
6,0,89,1026,459,7,,
6,0,89,1026,463,7,,
16:52.8,6,6,0,89,1026,461.0,7.0
6,0,89,1026,461,7,,
6,0,89,1026,459,7,,
41:58.7,6,6,0,89,1026,458.0,7.0
6,0,89,1026,462,7,,
6,0,89,1026,461,7,,
07:00.6,6,6,0,89,1026,465.0,7.0
6,0,89,1026,464,7,,
6,0,89,1026,466,6,,
31:53.2,6,6,0,89,1026,462.0,7.0
6,0,89,1026,464,7,,
6,0,89,1026,464,7,,
57:00.7,6,6,0,89,1026,466.0,7.0
6,0,89,1026,464,7,,
6,0,89,1026,466,7,,
21:54.4,6,6,0,89,1026,465.0,7.0
6,0,89,1026,466,7,,
6,0,89,1026,466,7,,
46:54.3,6,6,0,89,1026,467.0,7.0
6,0,89,1026,466,7,,
6,0,89,1026,470,7,,
11:56.0,6,6,0,89,1026,468.0,7.0
6,0,90,1026,467,6,,
6,0,90,1026,465,7,,
36:55.8,6,6,0,90,1026,465.0,7.0
6,0,90,1026,467,7,,
6,0,90,1026,467,7,,
01:58.2,6,6,0,90,1026,469.0,6.0
5,0,90,1026,468,6,,
5,0,90,1026,469,7,,
26:58.0,5,5,0,90,1026,469.0,7.0
5,0,90,1026,468,7,,
5,0,90,1026,467,6,,
51:59.4,5,5,0,90,1026,467.0,7.0
5,0,90,1026,467,7,,
5,0,90,1026,469,7,,
16:53.3,5,5,0,90,1026,470.0,6.0
5,0,90,1026,470,6,,
5,0,90,1026,469,6,,
41:57.1,5,5,0,90,1026,467.0,7.0
5,0,90,1026,468,7,,
5,0,90,1026,467,7,,
07:07.5,5,5,0,90,1026,470.0,7.0
5,0,90,1026,471,7,,
5,0,90,1026,466,7,,
31:53.3,5,5,0,90,1026,469.0,6.0
5,0,90,1026,469,6,,
5,0,90,1026,472,7,,
56:59.8,5,5,0,90,1026,470.0,7.0
5,0,90,1026,469,7,,
5,0,90,1026,472,7,,
21:55.8,5,5,40,90,1026,472.0,6.0
5,60,90,1026,469,6,,
5,110,91,1027,468,7,,
46:51.8,5,5,150,91,1027,473.0,6.0
6,170,92,1027,469,7,,
6,190,93,1027,471,7,,
11:57.5,6,6,220,93,1027,470.0,7.0
7,220,93,1027,469,7,,
7,240,94,1027,471,7,,
37:02.2,7,8,250,94,1027,468.0,7.0
8,260,95,1027,469,7,,
9,260,94,1027,471,7,,
01:56.9,8,9,280,94,1027,469.0,7.0
10,290,94,1027,472,7,,
10,300,93,1027,464,7,,
27:04.0,8,11,310,93,1027,468.0,7.0
11,320,92,1027,470,7,,
12,320,91,1027,465,7,,
51:58.3,9,12,330,89,1027,469.0,7.0
13,330,88,1026,467,7,,
13,330,87,1026,464,7,,
16:59.6,10,14,340,86,1026,466.0,7.0
14,340,85,1026,464,7,,
14,330,84,1026,465,7,,
41:59.9,11,15,340,83,1026,467.0,7.0
15,340,83,1026,463,7,,
15,340,82,1026,465,7,,
07:06.2,11,16,340,81,1026,466.0,7.0
16,340,81,1026,465,7,,
16,340,80,1026,464,7,,
31:57.3,12,17,340,79,1026,460.0,7.0
17,350,79,1026,465,7,,
17,340,78,1025,467,7,,
57:07.1,13,17,340,77,1026,463.0,7.0
17,340,78,1026,465,7,,
18,330,77,1025,466,7,,
22:01.8,13,18,330,76,1025,463.0,7.0
18,320,76,1025,462,7,,
18,320,75,1025,461,7,,
46:56.0,13,18,310,75,1025,462.0,7.0
18,300,74,1025,462,7,,
18,300,74,1025,463,7,,
12:02.1,13,18,280,74,1025,459.0,7.0
18,270,74,1025,461,7,,
18,270,73,1025,459,7,,
37:05.2,14,18,250,73,1025,461.0,7.0
18,240,73,1025,458,7,,
18,210,73,1025,460,7,,
02:07.6,14,17,180,73,1025,459.0,7.0
17,160,73,1025,456,7,,
17,120,72,1025,459,7,,
27:02.7,13,16,0,73,1025,457.0,7.0
16,0,73,1026,453,7,,
16,0,73,1026,453,7,,
52:02.5,13,15,0,75,1026,453.0,7.0
15,0,76,1026,451,7,,
14,0,77,1026,452,7,,
16:57.4,12,14,0,78,1026,451.0,7.0
14,0,79,1026,451,6,,
13,0,80,1026,452,7,,
42:04.8,12,12,0,81,1026,451.0,6.0
12,0,81,1026,449,6,,
12,0,82,1026,453,6,,
06:43.4,11,11,0,83,1026,451.0,6.0
11,0,83,1026,451,7,,
11,0,84,1026,453,6,,
31:56.4,11,11,0,84,1026,451.0,6.0
11,0,84,1026,451,7,,
10,0,85,1026,449,6,,
57:03.0,10,10,0,85,1026,453.0,6.0
10,0,86,1026,454,6,,
10,0,86,1026,454,6,,
22:00.9,10,9,0,87,1027,454.0,6.0
9,0,87,1027,458,6,,
9,0,87,1027,455,6,,
46:56.9,9,9,0,87,1027,455.0,6.0
9,0,87,1027,456,6,,
9,0,87,1027,461,6,,
12:04.0,9,9,0,88,1027,460.0,6.0
9,0,88,1027,460,6,,
9,0,88,1027,458,6,,
37:00.2,9,9,0,88,1027,459.0,6.0
9,0,88,1027,463,6,,
9,0,88,1027,463,6,,
01:55.4,9,8,0,88,1027,464.0,6.0
8,0,88,1027,463,6,,
8,0,88,1027,466,6,,
27:02.1,9,8,0,88,1027,465.0,6.0
8,0,88,1027,463,6,,
8,0,89,1027,465,6,,
51:55.3,8,8,0,88,1027,467.0,6.0
8,0,89,1027,467,6,,
8,0,89,1027,467,6,,
16:54.7,8,8,0,88,1027,468.0,6.0
8,0,88,1027,470,6,,
8,0,88,1027,472,6,,
42:01.1,8,8,0,89,1027,471.0,6.0
8,0,89,1027,467,6,,
8,0,89,1028,471,6,,
07:03.2,8,8,0,89,1028,470.0,6.0
8,0,89,1028,470,6,,
7,0,89,1028,472,6,,
31:55.3,8,7,0,89,1028,474.0,6.0
7,0,89,1028,473,6,,
7,0,89,1028,474,6,,
56:59.5,8,7,0,89,1028,476.0,6.0
7,0,89,1028,474,6,,
7,0,89,1028,476,6,,
21:55.0,7,7,0,89,1028,475.0,6.0
7,0,89,1028,472,6,,
7,0,89,1028,475,6,,
46:54.1,7,7,0,89,1028,473.0,6.0
7,0,89,1028,475,6,,
7,0,89,1028,477,6,,
12:00.0,7,7,0,89,1028,477.0,6.0
7,0,89,1028,475,6,,
7,0,89,1028,475,6,,
36:58.6,7,7,0,89,1028,476.0,6.0
7,0,89,1028,474,6,,
7,0,89,1028,479,6,,
01:56.0,7,7,0,89,1028,479.0,6.0
7,0,89,1028,478,6,,
7,0,89,1028,481,6,,
26:57.8,7,6,0,89,1028,477.0,6.0
6,0,89,1028,477,6,,
6,0,89,1028,482,6,,
51:54.2,7,6,0,89,1028,481.0,6.0
6,0,89,1028,481,6,,
6,0,89,1028,482,6,,
16:55.0,7,6,0,89,1028,482.0,6.0
6,0,89,1028,483,6,,
6,0,89,1028,482,6,,
41:59.7,6,6,0,89,1028,482.0,6.0
6,0,89,1028,485,6,,
6,0,89,1028,481,6,,
07:03.1,6,6,0,89,1028,483.0,6.0
6,0,89,1028,482,6,,
6,0,89,1028,481,6,,
31:53.1,6,6,0,89,1028,482.0,6.0
6,0,89,1028,484,6,,
6,0,89,1028,484,6,,
56:55.2,6,6,0,89,1028,485.0,6.0
6,0,89,1028,486,6,,
6,0,89,1028,484,6,,
21:56.9,6,6,0,89,1028,483.0,6.0
6,0,89,1028,484,6,,
6,0,89,1028,485,6,,
46:54.1,6,6,0,89,1028,490.0,6.0
6,0,89,1028,487,6,,
6,0,89,1028,489,6,,
11:55.3,6,6,0,89,1028,487.0,6.0
6,0,89,1028,488,6,,
5,0,90,1028,491,6,,
36:57.4,6,5,0,90,1028,486.0,6.0
5,0,90,1028,486,6,,
5,0,90,1028,487,6,,
01:55.4,6,5,0,90,1028,487.0,6.0
5,0,90,1028,490,6,,
5,0,90,1028,489,6,,
26:59.7,6,5,0,90,1028,489.0,6.0
5,0,90,1028,490,6,,
5,0,89,1028,489,6,,
51:55.3,5,5,0,90,1028,491.0,6.0
5,0,90,1028,490,6,,
5,0,90,1028,490,6,,
16:56.0,5,5,0,90,1028,493.0,6.0
5,0,90,1028,495,6,,
5,0,90,1028,494,6,,
42:00.2,5,5,0,90,1028,490.0,6.0
5,0,90,1028,492,6,,
5,0,90,1028,492,6,,
07:06.7,5,5,10,90,1028,491.0,6.0
5,10,90,1028,493,6,,
5,10,91,1028,491,6,,
31:58.5,5,5,30,91,1028,496.0,6.0
5,30,91,1028,496,6,,
5,50,91,1028,494,6,,
57:04.0,6,6,60,92,1028,497.0,6.0
6,70,92,1028,497,6,,
6,80,92,1028,496,6,,
21:58.5,6,6,90,93,1028,500.0,6.0
7,100,93,1028,499,6,,
7,110,93,1028,498,6,,
46:57.4,6,7,120,94,1028,499.0,6.0
8,120,94,1028,499,6,,
8,130,94,1028,500,6,,
12:05.6,7,9,140,94,1028,498.0,6.0
9,140,94,1028,499,6,,
9,140,94,1028,502,6,,
37:02.5,8,10,140,94,1028,504.0,6.0
10,140,94,1027,499,6,,
11,140,93,1027,504,6,,
01:56.2,8,11,140,93,1027,506.0,6.0
11,150,93,1027,504,6,,
12,150,93,1027,504,6,,
26:55.6,9,12,140,92,1027,506.0,6.0
12,140,92,1026,504,6,,
13,150,91,1026,505,6,,
51:57.8,9,13,60,91,1026,505.0,7.0
13,130,91,1026,508,6,,
13,110,90,1026,507,6,,
17:10.0,10,13,110,89,1025,504.0,6.0
13,120,87,1025,503,6,,
13,80,86,1025,503,6,,
41:59.7,10,13,40,83,1025,505.0,6.0
13,60,83,1025,505,6,,
13,110,82,1025,506,6,,
07:05.5,10,13,60,83,1025,505.0,6.0
13,80,82,1025,505,6,,
13,60,82,1025,505,6,,
31:58.3,10,12,90,83,1025,502.0,6.0
12,90,83,1025,503,6,,
12,90,84,1024,501,6,,
57:02.1,10,12,100,85,1024,501.0,6.0
12,90,85,1024,503,6,,
12,90,85,1024,501,6,,
21:56.7,10,12,80,85,1024,503.0,6.0
12,80,85,1024,498,6,,
12,70,85,1025,500,6,,
46:56.4,10,12,20,84,1025,505.0,6.0
12,30,83,1025,500,6,,
12,40,83,1025,500,6,,
12:03.3,10,12,30,83,1025,498.0,6.0
12,30,83,1025,495,6,,
12,20,83,1025,500,6,,
37:02.1,10,11,10,83,1025,496.0,6.0
11,10,83,1025,499,6,,
11,0,83,1025,491,6,,
02:00.7,9,11,0,84,1025,487.0,6.0
11,0,84,1025,487,6,,
10,0,84,1026,486,6,,
27:03.4,9,10,0,85,1026,481.0,6.0
10,0,85,1026,482,6,,
10,0,85,1026,479,6,,
51:59.3,9,9,0,86,1026,481.0,6.0
9,0,86,1026,480,6,,
9,0,86,1027,484,6,,
16:57.9,8,9,0,86,1027,479.0,6.0
9,0,87,1027,482,6,,
9,0,87,1027,480,6,,
41:59.5,8,9,0,87,1027,479.0,6.0
9,0,87,1027,478,6,,
8,0,88,1027,481,6,,
06:45.4,8,8,0,88,1027,481.0,6.0
8,0,88,1027,481,6,,
8,0,88,1027,480,6,,
31:57.8,8,8,0,88,1027,478.0,6.0
8,0,88,1028,476,6,,
8,0,88,1028,478,6,,
57:05.3,8,8,0,88,1028,478.0,6.0
8,0,88,1028,480,6,,
8,0,88,1028,479,6,,
21:56.8,7,8,0,89,1028,479.0,6.0
7,0,89,1028,480,6,,
7,0,89,1028,482,6,,
46:56.1,7,7,0,89,1028,480.0,6.0
7,0,89,1028,482,6,,
7,0,89,1028,482,6,,
11:58.0,7,7,0,89,1028,480.0,6.0
7,0,89,1028,480,6,,
7,0,89,1028,481,6,,
36:59.6,7,7,0,89,1028,479.0,6.0
7,0,89,1028,481,6,,
7,0,89,1028,482,6,,
01:59.8,7,7,0,89,1028,483.0,6.0
7,0,89,1028,484,6,,
7,0,89,1028,483,6,,
26:59.6,7,7,0,89,1028,485.0,6.0
7,0,89,1028,479,6,,
6,0,89,1028,482,6,,
51:56.1,6,6,0,89,1028,481.0,6.0
6,0,89,1028,483,6,,
6,0,89,1028,481,6,,
16:56.0,6,6,0,89,1028,479.0,6.0
6,0,89,1028,482,6,,
6,0,89,1028,482,6,,
41:57.9,6,6,0,89,1028,482.0,6.0
6,0,89,1028,482,6,,
6,0,89,1028,484,6,,
07:01.9,6,6,0,89,1028,481.0,6.0
6,0,89,1028,481,6,,
6,0,89,1028,478,6,,
31:55.7,6,6,0,89,1028,482.0,6.0
6,0,89,1028,482,6,,
6,0,89,1028,482,6,,
56:58.6,6,6,0,90,1028,483.0,6.0
6,0,90,1028,480,6,,
6,0,90,1028,483,6,,
21:56.6,6,6,0,90,1028,484.0,6.0
6,0,90,1028,485,6,,
6,0,90,1028,483,6,,
46:55.6,6,6,0,90,1028,485.0,6.0
6,0,90,1028,486,6,,
6,0,90,1028,481,6,,
11:58.2,6,5,0,90,1028,484.0,6.0
5,0,90,1028,485,6,,
5,0,90,1028,483,6,,
36:52.3,6,5,0,90,1028,485.0,6.0
5,0,90,1028,485,6,,
5,0,90,1028,485,6,,
01:55.7,5,5,0,90,1028,482.0,6.0
5,0,90,1028,481,6,,
5,0,90,1028,483,6,,
26:55.9,5,5,0,90,1029,485.0,6.0
5,0,90,1029,487,6,,
5,0,90,1029,485,6,,
51:54.8,5,5,0,90,1029,486.0,6.0
5,0,90,1029,485,6,,
5,0,90,1029,486,6,,
16:53.8,5,5,0,90,1029,485.0,6.0
5,0,90,1028,484,6,,
5,0,90,1029,486,6,,
41:57.0,5,5,0,90,1029,485.0,6.0
5,0,90,1029,485,6,,
5,0,90,1029,483,6,,
07:00.6,5,5,0,90,1029,489.0,6.0
5,0,90,1029,485,6,,
5,0,90,1029,485,6,,
31:57.1,5,5,0,90,1029,484.0,6.0
5,0,90,1029,486,6,,
5,0,90,1029,484,6,,
56:58.0,5,5,0,90,1029,485.0,6.0
5,0,90,1029,487,6,,
5,0,90,1029,483,6,,
21:53.2,5,5,0,90,1029,485.0,6.0
5,0,90,1029,482,6,,
5,0,90,1029,485,6,,
46:55.8,5,5,0,90,1029,485.0,6.0
5,0,90,1029,482,6,,
5,0,90,1029,482,6,,
11:57.4,5,5,0,90,1029,483.0,6.0
5,0,90,1030,485,6,,
5,0,90,1030,487,6,,
36:56.8,4,5,0,90,1030,486.0,6.0
5,0,90,1030,484,6,,
5,0,90,1030,483,6,,
01:53.0,4,5,0,90,1030,484.0,6.0
5,0,90,1030,483,6,,
5,0,90,1030,483,6,,
27:02.2,4,4,0,90,1030,483.0,6.0
4,0,90,1030,484,6,,
4,0,90,1030,486,6,,
52:00.0,4,4,0,90,1030,484.0,6.0
4,0,90,1030,486,6,,
4,0,90,1030,483,6,,
16:54.6,4,4,0,91,1030,484.0,6.0
4,0,91,1030,483,6,,
5,0,91,1031,486,6,,
41:59.9,5,5,0,91,1031,486.0,6.0
5,60,92,1031,490,6,,
5,80,92,1031,487,6,,
07:04.4,5,5,100,92,1031,490.0,6.0
5,110,93,1031,488,6,,
6,120,93,1031,488,6,,
31:59.7,5,6,140,94,1031,488.0,6.0
7,140,94,1031,486,6,,
7,150,95,1031,487,6,,
56:56.4,6,8,160,95,1031,489.0,6.0
8,170,95,1031,490,6,,
9,180,95,1031,486,6,,
21:59.6,7,9,180,95,1031,489.0,6.0
9,180,95,1031,491,6,,
10,180,94,1031,492,6,,
46:56.1,7,10,190,94,1031,487.0,6.0
11,190,94,1031,489,6,,
11,210,94,1030,493,6,,
12:00.3,8,12,220,93,1030,492.0,6.0
12,220,93,1030,491,6,,
12,230,92,1030,492,6,,
37:02.6,9,13,220,91,1030,492.0,6.0
13,230,91,1030,488,6,,
13,220,90,1030,491,6,,
01:58.9,10,14,220,89,1030,488.0,6.0
14,220,88,1029,488,6,,
14,230,86,1029,491,6,,
26:58.5,10,14,230,85,1029,492.0,6.0
15,230,85,1029,490,6,,
15,220,84,1029,487,6,,
51:59.1,11,15,220,83,1029,482.0,6.0
15,220,82,1029,487,6,,
15,220,82,1029,484,6,,
16:58.9,11,15,220,82,1029,484.0,6.0
15,220,82,1029,485,6,,
16,220,81,1029,483,6,,
41:59.8,12,16,210,80,1029,483.0,6.0
16,210,81,1028,482,6,,
16,200,80,1028,482,6,,
07:05.6,12,16,200,80,1028,482.0,6.0
16,200,80,1028,482,6,,
16,190,79,1028,483,6,,
31:58.8,12,16,170,79,1029,482.0,6.0
16,160,79,1028,480,6,,
16,140,79,1029,483,6,,
57:04.2,12,16,120,78,1029,480.0,6.0
16,110,78,1029,481,6,,
16,80,78,1029,477,6,,
21:58.2,12,15,50,77,1029,477.0,6.0
15,30,76,1029,478,6,,
15,0,76,1029,476,6,,
46:57.1,11,14,0,78,1029,477.0,6.0
14,0,78,1029,476,6,,
14,0,79,1029,479,6,,
12:00.6,11,13,0,80,1029,479.0,6.0
13,0,80,1029,475,6,,
13,0,81,1029,475,6,,
37:03.4,10,12,0,81,1029,474.0,6.0
12,0,82,1029,477,6,,
11,0,82,1029,475,6,,
01:56.1,10,11,0,83,1029,475.0,6.0
11,0,83,1029,472,6,,
10,0,84,1029,475,6,,
26:59.9,10,10,0,84,1029,473.0,6.0
10,0,85,1030,473,6,,
10,0,85,1030,472,6,,
51:58.4,9,9,0,86,1030,471.0,6.0
9,0,86,1030,474,6,,
9,0,86,1030,474,6,,
17:01.5,9,9,0,87,1030,474.0,6.0
9,0,87,1030,473,6,,
9,0,87,1030,476,6,,
